node,betweenness_centrality,closeness_centrality,degree_centrality
tramacon 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramacon 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramad 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadex 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadex 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadin 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadin plus 325 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramadol 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadol hydrochloride 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramadus 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramafit 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramaflam 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramaford 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramaford tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramagan dp tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramagee 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramagesic  50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramagesic 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramagold 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramagold 325 mg/37.5 mg tablet sr,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramagon plus 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramalife-p tablet,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
tramalix p 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramalor plus tablet sr,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
tramalor tablet,8.78657279412772e-06,0.7315730113447887,0.061068702290076333
tramanam tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramap-p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramapar-d tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramapride 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramapride p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramascan 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramaset 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramaset p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramasil p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramasure 100 injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramasure-plus rf tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramatas 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramatas 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramatas forte 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramatas plus 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramataur 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramavin p tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramawal plus 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramazac 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac hp 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac od 100 mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac od 200mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac pd 10mg/325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramazac tc 100mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramazac-p tablet dt,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramazide d 75mg/50mg tablet,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
tramazide dp tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramazide p 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramazin p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trambax 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trambax p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramcet 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramcet d tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramdol injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramef 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramef p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramex p 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramib ap tablet,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
tramica-p 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramloc-p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramol dt 10mg/500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramol plus tablet,1.0755317242085759e-05,0.7336171911383141,0.061068702290076333
tramon-p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramonex tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramore injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramot 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramot plus 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trampat 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trampol tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tramrod p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tramsars 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tramy 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tranax 1 mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trank u 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
tranquil 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
tranquil 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
tranzat plus 500 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tranzex 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tranzex 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tranzy tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trap 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trapalin 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trapen tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trapex 1mg tablet,1.052004745655686e-06,0.7050060737804488,0.030534351145038167
trapex 2 mg injection,2.434387856025367e-05,0.8697058127612588,0.04580152671755725
trapex 2 tablet,4.422707264527638e-06,0.7177634576580095,0.030534351145038167
trapidol 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trapsure 100mg tablet cr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trasafe p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trax 500 mg/50 mg injection,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trax 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trax p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trazac 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trazac plus tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trazodac p 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trd 50mg tablet md,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trd contin 100mg tablet cr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trd contin 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trd contin od 100mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trd contin od 200mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tremasine tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tremfree 25 tablet,0.00014722957434561064,0.9320429380441214,0.07633587786259542
tremfree 50 tablet,0.00014722957434561064,0.9320429380441214,0.07633587786259542
tremidon  tablet,0.00014722957434561064,0.9320429380441214,0.07633587786259542
tremol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tremsol tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tresnil tablet,2.0704040468144325e-05,0.754189179946652,0.04580152671755725
tribrium 10mg tablet,9.819845268302474e-05,0.9658404134185863,0.061068702290076333
tribrium 25mg tablet,9.819845268302474e-05,0.9658404134185863,0.061068702290076333
tribs 5 mg/2.5 mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
tribs d tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
tricalm 10 mg/1 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
tricare 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tricare injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tricare tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tricare-sr tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trich 1 mg/10 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
trich tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tricita plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
tricose 10 mg/1 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
tricydep a 0.25mg/25mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tridev 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tridev plus tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tridium 10mg tablet,9.819845268302474e-05,0.9658404134185863,0.061068702290076333
trido p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tridol 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tridol pd tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trika 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trika 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trika 1 tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trika forte 0.5 mg/50 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
trika plus 0.5 mg/25 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
trika sr 0.5 tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trika sr 1 tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
trikodep 2.5mg/25mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trikodep forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trikonol forte 25 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trikonol plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triline plus 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triline plus h 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trilodol-p tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trimtee plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triplex forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triplex plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tripox 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
tripox 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tripox ds 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tripoxide 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
triptal plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triptylin forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
triptylin plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trishal 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
trixia 10 mg/1 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
trixide 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trixide 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trixide-h 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trixide-h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trizen 10 mg/1 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
trizep 1 mg/10 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
trmadol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trmspas tablet,1.0755317242085759e-05,0.7336171911383141,0.061068702290076333
trofentyl 50mcg injection,0.0002676320811985444,0.9268723207531311,0.06870229007633588
trojan d 10mg/325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trol-p 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
troma p 500 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tromanil extra 500 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
tromed p 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
tromed-mr tablet,2.8529875364782925e-05,0.8353155064010302,0.08396946564885496
tromol-d tablet,1.0755317242085759e-05,0.7336171911383141,0.061068702290076333
tromy 50mg tablet dt,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
trox syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
trox-p 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
troycof tr syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
trp 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trson d tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trson p 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
trudol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
trudol plus 75mg/50mg tablet sr,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
trumeb c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
trumit 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trydol 100mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
tryl-plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tryp c tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tryp ch tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
trypam plus 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
tryplena plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
tuclan 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
tuscof-c syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
tuspam 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
tutu linctus,0.00011035088979160709,0.971285122875011,0.061068702290076333
typlin c 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
typlin c plus 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
typlin c plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
typlin c tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
u spas tablet,0.00031180212413533116,0.9589529524306462,0.0916030534351145
ubitdol 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ubitdol 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ubitdol forte 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ubitpam 0.50mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ulcon 5 mg/2.5 mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
ulcon p 5 mg/2.5 mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
ulcon-mv 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
uldix 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ulmadol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ulmadol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ulpane 2.5 mg/5 mg/400 mg tablet,0.0004463195543497089,0.9371122631086938,0.07633587786259542
chalky taste,0.0,0.3291438454886134,0.00018351991191044228
ulrax 20 mg/5 mg/2.5 mg tablet,0.000114125038112513,0.9372715682107947,0.08396946564885496
ulrax c 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
ulrax d tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
ulrex 5 mg/2.5 mg/300 mg tablet,8.513915620173275e-05,0.936953012150565,0.06870229007633588
ulrex p 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
ulsedin tablet,2.1894067468802667e-05,0.7542923592584992,0.04580152671755725
ultaram t 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ulterdol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ulterfast 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultimol 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultimol forte 500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultitram 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultra ace 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultra ace d 10mg/325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultra dep 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
ultra king 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultra plus h 162.5 mg/18.75 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultra plus tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultra race 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrabest tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultracet 500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultracet semi tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultracet tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultracon 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultradol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrafen 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrafine 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrafit 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultragesic 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrajen 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrajet 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultrajoy 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultraleaf tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultraled 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultralgia tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultram 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultram 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultramac 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultramax 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultramed 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultramed tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultramed-d tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultramin tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultramol 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultramol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultramust p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultramust-p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultranax 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultraneed 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultraniche tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultranise 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultranyx tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrap 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrarex 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrarite tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultrasin 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultraspas tablet,1.0755317242085759e-05,0.7336171911383141,0.061068702290076333
ultrasun tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultratab 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultratrust p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultratus 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultraver 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultravin 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ultravin 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrawin 37.5mg/325mg capsule,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrazac 650 mg/75 mg tablet er,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultrazac d 10 mg/325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultrazac tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultrin d tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrin s tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ultrin semi tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultrin tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
ultroget 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
unicalm forte 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
unicalm plus 0.25mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
unicalm plus 0.5mg/25mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
unidol 100mg injection,3.78253747817533e-05,0.835948752937609,0.09923664122137404
unidol 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
unidol 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
unikuf cd syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
unimaxin 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
unitrac 0.5 mg/25 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
unitrac 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
unitram 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
unitram p 500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
unizocine injection,8.787490928961126e-05,0.9510133678309616,0.061068702290076333
upclock 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
urgendol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
urgendol 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
urgendol p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
uv dol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
valcom injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
valium 10mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
valium 2mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
valium 5 tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
vamadol plus 650 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
vapdol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
vardol 100 injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
vardol injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
varndom p 10mg/325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
vasorex tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
vat 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
vaxodol p tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
vdol-p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
veeradol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
veeradol 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
veeradol 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
vellsar 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
